transaction_id,transaction_date,clean_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,day_name,month_name,day_number,time_bucket,day_type,Month_period,Bucket_spend,clean_unit_price,revenue
8174,2023-01-15,10:13:18,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8175,2023-01-15,10:13:41,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8176,2023-01-15,10:13:41,2,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8177,2023-01-15,10:14:20,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,6.2
8178,2023-01-15,10:14:20,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8179,2023-01-15,10:14:36,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,7
8180,2023-01-15,10:15:01,3,5,Lower Manhattan,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,9.3
8181,2023-01-15,10:15:21,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8182,2023-01-15,10:15:21,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8183,2023-01-15,10:15:41,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8184,2023-01-15,10:20:02,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8185,2023-01-15,10:20:39,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8186,2023-01-15,10:21:06,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8187,2023-01-15,10:21:06,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8188,2023-01-15,10:21:25,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8189,2023-01-15,10:21:27,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8190,2023-01-15,10:21:35,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,4
8191,2023-01-15,10:24:58,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8192,2023-01-15,10:24:58,1,3,Astoria,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8193,2023-01-15,10:26:57,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8194,2023-01-15,10:26:58,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,4.4
8195,2023-01-15,10:27:34,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8196,2023-01-15,10:27:34,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8197,2023-01-15,10:28:27,1,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,2.2
8198,2023-01-15,10:29:36,1,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8199,2023-01-15,10:29:36,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8200,2023-01-15,10:30:32,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8201,2023-01-15,10:30:32,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8202,2023-01-15,10:31:01,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8203,2023-01-15,10:31:01,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,21,21
8204,2023-01-15,10:33:38,1,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8205,2023-01-15,10:34:04,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8206,2023-01-15,10:34:04,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8207,2023-01-15,10:34:04,1,3,Astoria,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,7.6,7.6
8208,2023-01-15,10:34:45,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8209,2023-01-15,10:36:27,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8210,2023-01-15,10:37:45,1,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8211,2023-01-15,10:37:50,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8212,2023-01-15,10:37:50,1,8,Hell's Kitchen,19,"6,4",Packaged Chocolate,Drinking Chocolate,Dark chocolate,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,6.4,6.4
8213,2023-01-15,10:38:41,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8214,2023-01-15,10:38:41,1,8,Hell's Kitchen,4,"20,45",Coffee beans,Espresso Beans,Primo Espresso Roast,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,20.45,20.45
8215,2023-01-15,10:38:46,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8216,2023-01-15,10:38:58,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8217,2023-01-15,10:39:18,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8218,2023-01-15,10:39:18,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8219,2023-01-15,10:40:16,2,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8220,2023-01-15,10:40:16,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8221,2023-01-15,10:41:35,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8222,2023-01-15,10:43:34,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8223,2023-01-15,10:43:35,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8224,2023-01-15,10:45:52,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8225,2023-01-15,10:46:22,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8226,2023-01-15,10:46:40,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,4.25
8227,2023-01-15,10:46:40,2,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8228,2023-01-15,10:47:03,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8229,2023-01-15,10:48:26,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8230,2023-01-15,10:48:26,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8231,2023-01-15,10:48:28,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4,4
8232,2023-01-15,10:49:29,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8233,2023-01-15,10:49:29,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.5,4.5
8234,2023-01-15,10:51:55,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8235,2023-01-15,10:51:59,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8236,2023-01-15,10:52:34,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8237,2023-01-15,10:52:34,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8238,2023-01-15,10:53:10,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8239,2023-01-15,10:53:38,1,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,2.2
8240,2023-01-15,10:54:00,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8241,2023-01-15,10:55:54,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8242,2023-01-15,10:55:54,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.5,4.5
8243,2023-01-15,10:55:58,1,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,4.25
8244,2023-01-15,10:55:58,2,5,Lower Manhattan,84,"0,8",Flavours,Regular syrup,Chocolate syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8245,2023-01-15,10:56:28,1,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8246,2023-01-15,10:56:28,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8247,2023-01-15,10:56:47,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8248,2023-01-15,10:58:06,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8249,2023-01-15,10:58:16,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8250,2023-01-15,10:58:22,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8251,2023-01-15,10:58:22,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,14,14
8252,2023-01-15,10:58:40,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8253,2023-01-15,10:58:40,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8254,2023-01-15,10:58:40,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8255,2023-01-15,10:58:54,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8256,2023-01-15,10:58:58,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,4.4
8257,2023-01-15,10:59:24,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8258,2023-01-15,11:00:44,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,7.5
8259,2023-01-15,11:00:44,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,3.5
8260,2023-01-15,11:00:46,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,3
8261,2023-01-15,11:00:46,1,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,0.8,0.8
8262,2023-01-15,11:02:14,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,5
8263,2023-01-15,11:03:40,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,6
8264,2023-01-15,11:05:02,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,6
8265,2023-01-15,11:07:44,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,3.75
8266,2023-01-15,11:09:08,2,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,7
8267,2023-01-15,11:09:08,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,3.5
8268,2023-01-15,11:14:48,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,6
8269,2023-01-15,11:15:28,2,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,7
8270,2023-01-15,11:15:28,1,8,Hell's Kitchen,3,"14,75",Coffee beans,Espresso Beans,Espresso Roast,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,14.75,14.75
8271,2023-01-15,11:17:45,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.25,3.25
8272,2023-01-15,11:17:45,1,8,Hell's Kitchen,87,"2,1",Coffee,Barista Espresso,Ouro Brasileiro shot,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.1,2.1
8273,2023-01-15,11:17:45,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,3.75
8274,2023-01-15,11:18:00,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.5,4.5
8275,2023-01-15,11:22:36,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,3
8276,2023-01-15,11:24:59,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,7
8277,2023-01-15,11:27:20,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.75,4.75
8278,2023-01-15,11:27:20,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.25,3.25
8279,2023-01-15,11:28:53,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.25,4.25
8280,2023-01-15,11:31:02,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,7
8281,2023-01-15,11:38:46,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,2
8282,2023-01-15,11:51:21,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,4
8283,2023-01-15,11:55:04,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.2,4.4
8284,2023-01-15,11:55:04,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.25,3.25
8285,2023-01-15,11:57:57,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,2.5
8286,2023-01-15,11:57:57,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,3.75
8287,2023-01-15,11:59:09,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,5
8288,2023-01-15,12:00:20,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,2.5
8289,2023-01-15,12:02:53,2,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,5
8290,2023-01-15,12:04:06,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,3
8291,2023-01-15,12:05:35,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,3
8292,2023-01-15,12:07:32,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,4
8293,2023-01-15,12:10:36,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,2
8294,2023-01-15,12:12:11,2,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.1,6.2
8295,2023-01-15,12:12:31,2,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.2,4.4
8296,2023-01-15,12:15:13,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,6
8297,2023-01-15,12:15:14,1,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.5,4.5
8298,2023-01-15,12:16:44,1,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.45,2.45
8299,2023-01-15,12:20:50,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,3.5
8300,2023-01-15,12:21:23,1,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,2.5
8301,2023-01-15,12:21:23,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,3.75
8302,2023-01-15,12:22:46,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,3.5
8303,2023-01-15,12:24:33,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.5,2.5
8304,2023-01-15,12:25:31,1,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,3.75
8305,2023-01-15,12:25:31,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,0.8,1.6
8306,2023-01-15,12:25:57,2,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2.55,5.1
8307,2023-01-15,12:28:20,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.1,6.2
8308,2023-01-15,12:28:20,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,3
8309,2023-01-15,12:29:41,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.75,4.75
8310,2023-01-15,12:29:41,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.5,3.5
8311,2023-01-15,12:32:20,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3,6
8312,2023-01-15,12:37:39,2,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,4.25,8.5
8313,2023-01-15,12:46:11,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,3.75,7.5
8314,2023-01-15,12:49:46,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,2
8315,2023-01-15,12:53:35,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,Afternoon,Weekend,Mid month,Cheap spend,2,2
